reason_code_id,code,description,service_name,service_internal_name,service_id
12078,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",Middesk,Middesk,641
11489,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers,Middesk,Middesk,641
12077,423420,Office Equipment Merchant Wholesalers,Middesk,Middesk,641
12076,423440,Other Commercial Equipment Merchant Wholesalers,Middesk,Middesk,641
11490,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers,Middesk,Middesk,641
11491,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,Middesk,Middesk,641
11492,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",Middesk,Middesk,641
11493,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers",Middesk,Middesk,641
11494,4239,Miscellaneous Durable Goods Merchant Wholesalers,Middesk,Middesk,641
12075,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",Middesk,Middesk,641
11495,4241,Paper and Paper Product Merchant Wholesalers,Middesk,Middesk,641
11496,4242,Drugs and Druggists' Sundries Merchant Wholesalers,Middesk,Middesk,641
11497,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers",Middesk,Middesk,641
11498,4244,Grocery and Related Product Merchant Wholesalers,Middesk,Middesk,641
11499,4245,Farm Product Raw Material Merchant Wholesalers,Middesk,Middesk,641
11500,4246,Chemical and Allied Products Merchant Wholesalers,Middesk,Middesk,641
11501,4247,Petroleum and Petroleum Products Merchant Wholesalers,Middesk,Middesk,641
12074,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Middesk,Middesk,641
11502,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",Middesk,Middesk,641
11503,4249,Miscellaneous Nondurable Goods Merchant Wholesalers,Middesk,Middesk,641
12073,424910,Farm Supplies Merchant Wholesalers,Middesk,Middesk,641
11504,4251,Wholesale Trade Agents and Brokers,Middesk,Middesk,641
12072,425110,Business to Business Electronic Markets,Middesk,Middesk,641
12071,425120,Wholesale Trade Agents and Brokers,Middesk,Middesk,641
11506,4411,Automobile Dealers (MCC),Middesk,Middesk,641
12664,4411,Cruise Lines (MCC),Middesk,Middesk,641
11507,4412,Other Motor Vehicle Dealers,Middesk,Middesk,641
12070,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",Middesk,Middesk,641
11508,4413,"Automotive Parts, Accessories, and Tire Retailers",Middesk,Middesk,641
11509,4441,Building Material and Supplies Dealers,Middesk,Middesk,641
11510,4442,Lawn and Garden Equipment and Supplies Retailers,Middesk,Middesk,641
